id,key,value,type 
4189318464,country,AU,addr
4189318464,postcode,6006,addr
4189318464,housenumber,77,addr
4189318465,city,North Perth,addr
4189318465,street,Alma Road,addr
4189318465,country,AU,addr
4189318465,postcode,6006,addr
4189318465,housenumber,67,addr
4189318466,city,North Perth,addr
4189318466,street,Alma Road,addr
4189318466,country,AU,addr
4189318466,postcode,6006,addr
4189318466,housenumber,62,addr
4189318468,city,North Perth,addr
4189318468,country,AU,addr
4189318468,postcode,6006,addr
4189318468,housenumber,24,addr
4189318469,city,North Perth,addr
4189318469,street,Alma Road,addr
4189318469,country,AU,addr
4189318469,postcode,6006,addr
4189318469,housenumber,64,addr
4189318470,city,North Perth,addr
4189318470,street,Alma Road,addr
4189318470,country,AU,addr
4189318470,postcode,6006,addr
4189318470,housenumber,65,addr
4189318471,city,Willetton,addr
4189318471,street,Killara Drive,addr
4189318471,country,AU,addr
4189318471,postcode,6155,addr
4189318471,housenumber,31,addr
4189318472,city,North Perth,addr
4189318472,street,Alma Road,addr
4189318472,country,AU,addr
4189318472,postcode,6006,addr
4189318472,housenumber,70,addr
4189318474,city,North Perth,addr
4189318474,street,Alma Road,addr
4189318474,country,AU,addr
4189318474,postcode,6006,addr
4189318474,housenumber,82,addr
4189318475,city,North Perth,addr
4189318475,street,Alma Road,addr
4189318475,country,AU,addr
4189318475,postcode,6006,addr
4189318475,housenumber,63,addr
4189318477,city,North Perth,addr
4189318477,street,Alma Road,addr
4189318477,country,AU,addr
4189318477,postcode,6006,addr
4189318477,housenumber,74,addr
4189318478,amenity,telephone,regular
4189318479,city,North Perth,addr
4189318479,street,Alma Road,addr
4189318479,country,AU,addr
4189318479,postcode,6006,addr
4189318479,housenumber,73,addr
4189318480,city,North Perth,addr
4189318480,street,Alma Road,addr
4189318480,country,AU,addr
4189318480,postcode,6006,addr
4189318480,housenumber,61,addr
4189318481,city,North Perth,addr
4189318481,street,Alma Road,addr
4189318481,country,AU,addr
4189318481,postcode,6006,addr
4189318481,housenumber,80,addr
4189318482,amenity,telephone,regular
4189318483,city,North Perth,addr
4189318483,street,Alma Road,addr
4189318483,country,AU,addr
4189318483,postcode,6006,addr
4189318483,housenumber,71,addr
4189318484,city,North Perth,addr
4189318484,street,Alma Road,addr
4189318484,country,AU,addr
4189318484,postcode,6006,addr
4189318484,housenumber,58A,addr
4189318486,city,North Perth,addr
4189318486,street,Alma Road,addr
4189318486,country,AU,addr
4189318486,postcode,6006,addr
4189318486,housenumber,85,addr
4189318487,city,North Perth,addr
4189318487,street,Alma Road,addr
4189318487,country,AU,addr
4189318487,postcode,6006,addr
4189318487,housenumber,69,addr
4189318488,city,North Perth,addr
4189318488,street,Alma Road,addr
4189318488,country,AU,addr
4189318488,postcode,6006,addr
4189318488,housenumber,58B,addr
4191575293,name,7 beverley road cloverdale,regular
4191575293,tourism,motel,regular
4191575293,street,Beverley Road,addr
4191575293,housenumber,7,addr
4191717060,street,William Street,addr
4191717060,suburb,North Perth,addr
4191717060,country,AU,addr
4191717060,postcode,6006,addr
4191717060,housenumber,543,addr
4191717061,street,Chelmsford Road,addr
4191717061,suburb,North Perth,addr
4191717061,country,AU,addr
4191717061,postcode,6006,addr
4191717061,housenumber,114,addr
4191717062,street,Chelmsford Road,addr
4191717062,suburb,North Perth,addr
4191717062,country,AU,addr
4191717062,postcode,6006,addr
4191717062,housenumber,121,addr
4191717063,street,Chelmsford Road,addr
4191717063,suburb,North Perth,addr
4191717063,country,AU,addr
4191717063,postcode,6006,addr
4191717063,housenumber,69,addr
4191717064,street,Chelmsford Road,addr
4191717064,suburb,North Perth,addr
4191717064,country,AU,addr
4191717064,postcode,6006,addr
4191717064,housenumber,102,addr
4191717065,street,Chelmsford Road,addr
4191717065,suburb,North Perth,addr
4191717065,country,AU,addr
4191717065,postcode,6006,addr
4191717065,housenumber,75,addr
4191717066,street,Chelmsford Road,addr
4191717066,suburb,North Perth,addr
4191717066,country,AU,addr
4191717066,postcode,6006,addr
4191717066,housenumber,94,addr
4191717067,street,Chelmsford Road,addr
4191717067,suburb,North Perth,addr
4191717067,country,AU,addr
4191717067,postcode,6006,addr
4191717067,housenumber,134,addr
4191717068,street,Chelmsford Road,addr
4191717068,suburb,North Perth,addr
4191717068,country,AU,addr
4191717068,postcode,6006,addr
4191717068,housenumber,125,addr
4191717069,street,Chelmsford Road,addr
4191717069,suburb,North Perth,addr
4191717069,country,AU,addr
4191717069,postcode,6006,addr
4191717069,housenumber,84,addr
4191717070,street,Chelmsford Road,addr
4191717070,suburb,North Perth,addr
4191717070,country,AU,addr
4191717070,postcode,6006,addr
4191717070,housenumber,128,addr
4191717071,street,Chelmsford Road,addr
4191717071,suburb,North Perth,addr
4191717071,country,AU,addr
4191717071,postcode,6006,addr
4191717071,housenumber,87,addr
4191717072,street,Chelmsford Road,addr
4191717072,suburb,North Perth,addr
4191717072,country,AU,addr
4191717072,postcode,6006,addr
4191717072,housenumber,74,addr
4191717073,street,Chelmsford Road,addr
4191717073,suburb,North Perth,addr
4191717073,country,AU,addr
4191717073,postcode,6006,addr
4191717073,housenumber,122,addr
4191717074,street,Chelmsford Road,addr
4191717074,suburb,North Perth,addr
4191717074,country,AU,addr
4191717074,postcode,6006,addr
4191717074,housenumber,68,addr
4191717075,street,Chelmsford Road,addr
4191717075,suburb,North Perth,addr
4191717075,country,AU,addr
4191717075,postcode,6006,addr
4191717075,housenumber,116,addr
4191717076,street,Chelmsford Road,addr
4191717076,suburb,North Perth,addr
4191717076,country,AU,addr
4191717076,postcode,6006,addr
4191717076,housenumber,111,addr
4191717077,street,Chelmsford Road,addr
4191717077,suburb,North Perth,addr
4191717077,country,AU,addr
4191717077,postcode,6006,addr
4191717077,housenumber,67,addr
4191717078,street,Chelmsford Road,addr
4191717078,suburb,North Perth,addr
4191717078,country,AU,addr
4191717078,postcode,6006,addr
4191717078,housenumber,106,addr
4191717079,street,Chelmsford Road,addr
4191717079,suburb,North Perth,addr
4191717079,country,AU,addr
4191717079,postcode,6006,addr
4191717079,housenumber,123,addr
4191717080,street,Chelmsford Road,addr
4191717080,suburb,North Perth,addr
4191717080,country,AU,addr
4191717080,postcode,6006,addr
4191717080,housenumber,73,addr
4191717081,street,Chelmsford Road,addr
4191717081,suburb,North Perth,addr
4191717081,country,AU,addr
4191717081,postcode,6006,addr
4191717081,housenumber,96,addr
4191717082,amenity,post_box,regular
4191717083,street,Chelmsford Road,addr
4191717083,suburb,North Perth,addr
4191717083,country,AU,addr
4191717083,postcode,6006,addr
4191717083,housenumber,112,addr
4191717084,street,Hyde Street,addr
4191717084,suburb,North Perth,addr
4191717084,country,AU,addr
4191717084,postcode,6006,addr
4191717084,housenumber,2,addr
4191717085,street,Chelmsford Road,addr
4191717085,suburb,North Perth,addr
4191717085,country,AU,addr
4191717085,postcode,6006,addr
4191717085,housenumber,88,addr
4191717086,street,Chelmsford Road,addr
4191717086,suburb,North Perth,addr
4191717086,country,AU,addr
4191717086,postcode,6006,addr
4191717086,housename,Rowardennan,addr
4191717086,housenumber,130,addr
4191717087,street,Chelmsford Road,addr
4191717087,suburb,North Perth,addr
4191717087,country,AU,addr
4191717087,postcode,6006,addr
4191717087,housenumber,80,addr
4191717088,street,Chelmsford Road,addr
4191717088,suburb,North Perth,addr
4191717088,country,AU,addr
4191717088,postcode,6006,addr
4191717088,housenumber,124,addr
4191717689,street,Chelmsford Road,addr
4191717689,suburb,North Perth,addr
4191717689,country,AU,addr
4191717689,postcode,6006,addr
4191717689,housenumber,109,addr
4191717690,street,Chelmsford Road,addr
4191717690,suburb,North Perth,addr
4191717690,country,AU,addr
4191717690,postcode,6006,addr
4191717690,housenumber,70,addr
4191717691,street,Chelmsford Road,addr
4191717691,suburb,North Perth,addr
4191717691,country,AU,addr
4191717691,postcode,6006,addr
4191717691,housenumber,118,addr
4191717692,street,Chelmsford Road,addr
4191717692,suburb,North Perth,addr
4191717692,country,AU,addr
4191717692,postcode,6006,addr
4191717692,housenumber,65,addr
4191717693,street,Chelmsford Road,addr
4191717693,suburb,North Perth,addr
4191717693,country,AU,addr
4191717693,postcode,6006,addr
4191717693,housenumber,110,addr
4191717694,street,Chelmsford Road,addr
4191717694,suburb,North Perth,addr
4191717694,country,AU,addr
4191717694,postcode,6006,addr
4191717694,housenumber,121A,addr
4191717695,street,Chelmsford Road,addr
4191717695,suburb,North Perth,addr
4191717695,country,AU,addr
4191717695,postcode,6006,addr
4191717695,housenumber,71,addr
4191717696,street,Chelmsford Road,addr
4191717696,suburb,North Perth,addr
4191717696,country,AU,addr
4191717696,postcode,6006,addr
4191717696,housenumber,98,addr
4191717697,amenity,telephone,regular
4191717698,street,Chelmsford Road,addr
4191717698,suburb,North Perth,addr
4191717698,country,AU,addr
4191717698,postcode,6006,addr
4191717698,housenumber,77,addr
4191717699,street,Chelmsford Road,addr
4191717699,suburb,North Perth,addr
4191717699,country,AU,addr
4191717699,postcode,6006,addr
4191717699,housenumber,92,addr
4191717700,street,Chelmsford Road,addr
4191717700,suburb,North Perth,addr
4191717700,country,AU,addr
4191717700,postcode,6006,addr
4191717700,housenumber,132B,addr
4191717701,street,Chelmsford Road,addr
4191717701,suburb,North Perth,addr
4191717701,country,AU,addr
4191717701,postcode,6006,addr
4191717701,housenumber,133,addr
4191717702,street,Chelmsford Road,addr
4191717702,suburb,North Perth,addr
4191717702,country,AU,addr
4191717702,postcode,6006,addr
4191717702,housenumber,82,addr
4191717703,street,Chelmsford Road,addr
4191717703,suburb,North Perth,addr
4191717703,country,AU,addr
4191717703,postcode,6006,addr
4191717703,housenumber,126,addr
4191717704,street,Chelmsford Road,addr
4191717704,suburb,North Perth,addr
4191717704,country,AU,addr
4191717704,postcode,6006,addr
4191717704,housenumber,105,addr
4191717705,street,Chelmsford Road,addr
4191717705,suburb,North Perth,addr
4191717705,country,AU,addr
4191717705,postcode,6006,addr
4191717705,housenumber,72,addr
4191717706,street,Chelmsford Road,addr
4191717706,suburb,North Perth,addr
4191717706,country,AU,addr
4191717706,postcode,6006,addr
4191717706,housenumber,120,addr
4192833289,name,Noodle Forum,regular
4192833289,phone,(08)61148443,regular
4192833289,amenity,restaurant,regular
4192833289,website,www.noodleforum.com.au,regular
4192833289,street,Shafto Lane,addr
4192833289,housenumber,9,addr
4195540237,name,Ankara Kebabs and Bakery,regular
4195540237,amenity,fast_food,regular
4195540237,cuisine,kebab,regular
4195540238,name,Fitzgerald Photo,regular
4195540238,craft,photographic_laboratory,regular
4195540239,city,Mount Lawley,addr
4195540239,street,Beaufort Street,addr
4195540239,country,AU,addr
4195540239,postcode,6050,addr
4195540239,housenumber,776-778,addr
4195540240,city,Inglewood,addr
4195540240,street,Beaufort Street,addr
4195540240,country,AU,addr
4195540240,postcode,6052,addr
4195540240,housenumber,870,addr
4195540241,city,Inglewood,addr
4195540241,street,Beaufort Street,addr
4195540241,country,AU,addr
4195540241,postcode,6052,addr
4195540241,housenumber,872,addr
4195540242,city,Inglewood,addr
4195540242,street,Beaufort Street,addr
4195540242,country,AU,addr
4195540242,postcode,6052,addr
4195540242,housenumber,874,addr
4195540243,name,Hunter Cook Legal,regular
4195540243,office,lawyer,regular
4195540244,name,Kingsize Big and Tall,regular
4195540244,shop,clothes,regular
4195540244,opening_hours,Mo-Fr 9:00-17:30; Th 9:00-20:00; Sa 8:30-16:00; Su 12:00-16:00,regular
4195540245,name,Marino's Supreme Panel Beaters,regular
4195540245,shop,car_repair,regular
4195540246,name,Marlow & Associates,regular
4195540246,office,accountant,regular
4195540247,name,Thai Orchid,regular
4195540247,phone,+61 8 9473 1300,regular
4195540247,amenity,restaurant,regular
4195540247,cuisine,thai,regular
4195540247,takeaway,yes,regular
4195540247,city,Mount Lawley,addr
4195540247,street,Beaufort Street,addr
4195540247,country,AU,addr
4195540247,postcode,6050,addr
4195540247,housename,Units 3-5,addr
4195540247,housenumber,776-778,addr
4195540248,name,Tony Signorello,regular
4195540248,shop,car_repair,regular
4195540249,name,Vicus Property Group,regular
4195540249,office,yes,regular
4195540250,shop,hairdresser,regular
4197214018,name,APS Physio,regular
4197214018,amenity,doctors,regular
4197214019,name,Australia Post,regular
4197214019,amenity,post_office,regular
4197214020,name,Australian Red Cross,regular
4197214020,shop,clothes,regular
4197214021,name,Bendigo Bank,regular
4197214021,amenity,bank,regular
4197214022,name,Bloodlines,regular
4197214022,shop,tattoo,regular
4197214023,name,Bonnie + Clyde,regular
4197214023,shop,clothes,regular
4197214024,name,Bride's Selection,regular
4197214024,shop,clothes,regular
4197214025,name,Calder Roth & Co,regular
4197214025,office,accountant,regular
4197214026,name,Denise Teo,regular
4197214026,craft,photographer,regular
4197214027,name,Dion,regular
4197214027,shop,clothes,regular
4197214028,name,Eleni Evangel,regular
4197214028,office,yes,regular
4197214029,name,Engine Room Expresso,regular
4197214029,wifi,free,regular
4197214029,amenity,cafe,regular
4197214029,city,North Perth,addr
4197214029,street,Fitzgerald Street,addr
4197214029,housenumber,450C,addr
4197214030,name,Fitzgerald Medical Practice,regular
4197214030,amenity,clinic,regular
4197214031,name,Flight Centre,regular
4197214031,shop,travel_agency,regular
4197214032,name,Four5Nine,regular
4197214032,amenity,bar,regular
4197214033,name,Gentle Chiropractic,regular
4197214033,amenity,doctors,regular
4197214034,name,Hair Outaquin,regular
4197214034,shop,hairdresser,regular
4197214034,phone,+61 8 9228 8211,regular
4197214034,website,http://www.outaquin.com.au,regular
4197214035,name,Hair Refuge,regular
4197214035,shop,hairdresser,regular
4197214036,name,Home Lending Solutions,regular
4197214036,office,company,regular
4197214036,housename,Unit 5,addr
4197214037,name,Home Lending Solutions,regular
4197214037,office,company,regular
4197214037,housename,Unit 6,addr
4197214038,city,North Perth,addr
4197214038,street,Fitzgerald Street,addr
4197214038,country,AU,addr
4197214038,postcode,6006,addr
4197214038,housenumber,382,addr
4197214039,city,North Perth,addr
4197214039,street,Fitzgerald Street,addr
4197214039,country,AU,addr
4197214039,postcode,6006,addr
4197214039,housenumber,435,addr
4197214040,city,North Perth,addr
4197214040,street,Fitzgerald Street,addr
4197214040,country,AU,addr
4197214040,postcode,6006,addr
4197214040,housenumber,437,addr
4197214041,city,North Perth,addr
4197214041,street,Fitzgerald Street,addr
4197214041,country,AU,addr
4197214041,postcode,6006,addr
4197214041,housenumber,449,addr
4197214042,city,North Perth,addr
4197214042,street,Fitzgerald Street,addr
4197214042,country,AU,addr
4197214042,postcode,6006,addr
4197214042,housenumber,450A,addr
4197214043,city,North Perth,addr
4197214043,street,Fitzgerald Street,addr
4197214043,country,AU,addr
4197214043,postcode,6006,addr
4197214043,housenumber,450C,addr
4197214044,city,North Perth,addr
4197214044,street,Fitzgerald Street,addr
4197214044,country,AU,addr
4197214044,postcode,6006,addr
4197214044,housenumber,451,addr
4197214045,city,North Perth,addr
4197214045,street,Fitzgerald Street,addr
4197214045,country,AU,addr
4197214045,postcode,6006,addr
4197214045,housenumber,452,addr
4197214046,city,North Perth,addr
4197214046,street,Fitzgerald Street,addr
4197214046,country,AU,addr
4197214046,postcode,6006,addr
4197214046,housenumber,459,addr
4197214047,city,North Perth,addr
4197214047,street,Fitzgerald Street,addr
4197214047,country,AU,addr
4197214047,postcode,6006,addr
4197214047,housenumber,460,addr
4197214048,city,North Perth,addr
4197214048,street,Fitzgerald Street,addr
4197214048,country,AU,addr
4197214048,postcode,6006,addr
4197214048,housenumber,466,addr
4197214049,name,Items,regular
4197214049,shop,houseware,regular
4197214050,name,KipMcGrath,regular
4197214050,office,educational_institution,regular
4197214051,name,Ko-Ko Mode,regular
4197214051,shop,hairdresser,regular
4197214052,name,Mirello casa del Disco,regular
4197214052,shop,houseware,regular
4197214053,name,North Perth Dry Cleaners,regular
4197214053,shop,dry_cleaning,regular
4197214054,name,Paragon Property,regular
4197214054,office,estate_agent,regular
4197214055,name,Plus Fitness,regular
4197214055,leisure,sports_centre,regular
4197214055,opening_hours,24/7,regular
4197214056,name,Pot Black,regular
4197214056,leisure,sports_centre,regular
4197214057,name,Quick Smart Finance,regular
4197214057,office,company,regular
4197214057,housename,Unit 3,addr
4197214058,name,Red Empire Media,regular
4197214058,office,company,regular
4197214058,housename,Unit 2,addr
4197214059,name,Rosemount Bowl,regular
4197214059,leisure,bowling_alley,regular
4197214060,name,Urban Flooring WA,regular
4197214060,office,company,regular
4197214060,housename,Unit 7,addr
4197214061,name,Wei's Chinese Massage,regular
4197214061,shop,massage,regular
4197214062,name,Westpac Bank,regular
4197214062,amenity,atm,regular
4197214063,name,mylivingtravel,regular
4197214063,shop,travel_agency,regular
4197214063,housename,Unit 8,addr
4197214065,fixme,continue,regular
4197214065,noexit,no,regular
4197214069,fixme,continue,regular
4197214069,noexit,no,regular
4197214072,highway,crossing,regular
4197214072,crossing,traffic_signals,regular
4197214078,amenity,bicycle_parking,regular
4197214083,highway,crossing,regular
4197214083,crossing,uncontrolled,regular
4197214087,amenity,atm,regular
4197214088,amenity,post_box,regular
4197216392,highway,crossing,regular
4197216392,crossing,uncontrolled,regular
4197216393,amenity,bicycle_parking,regular
4197216394,natural,tree,regular
4197216395,amenity,bench,regular
4197216396,amenity,drinking_water,regular
4197216397,amenity,waste_basket,regular
4197216401,amenity,atm,regular
4197216401,operator,Commonwealth Bank of Australia,regular
4197216402,shop,optician,regular
4197216408,highway,crossing,regular
4197216408,crossing,uncontrolled,regular
4197216416,amenity,waste_basket,regular
4197216423,highway,crossing,regular
4197216423,crossing,uncontrolled,regular
4197216434,highway,crossing,regular
4197216434,crossing,uncontrolled,regular
4197216444,highway,crossing,regular
4197216444,crossing,uncontrolled,regular
4197216445,highway,crossing,regular
4197216445,crossing,uncontrolled,regular
4197216705,highway,crossing,regular
4197216705,crossing,uncontrolled,regular
4197216706,highway,crossing,regular
4197216706,crossing,uncontrolled,regular
4197216721,highway,crossing,regular
4197216721,crossing,uncontrolled,regular
4197216722,highway,crossing,regular
4197216722,crossing,uncontrolled,regular
4197216737,highway,crossing,regular
4197216737,crossing,traffic_signals,regular
4197216738,highway,crossing,regular
4197216738,crossing,traffic_signals,regular
4197216744,highway,crossing,regular
4197216744,crossing,uncontrolled,regular
4197216745,fixme,continue,regular
4197216745,noexit,yes,regular
4197216746,highway,crossing,regular
4197216746,crossing,traffic_signals,regular
4197216747,highway,crossing,regular
4197216747,crossing,traffic_signals,regular
4197216749,highway,crossing,regular
4197216749,crossing,uncontrolled,regular
4197216750,highway,crossing,regular
4197216750,crossing,traffic_signals,regular
4197216751,highway,crossing,regular
4197216751,crossing,traffic_signals,regular
4197216752,fixme,continue,regular
4197216752,noexit,yes,regular
4197216753,fixme,continue,regular
4197216753,noexit,yes,regular
4197216757,amenity,drinking_water,regular
4197216764,amenity,bench,regular
4197216768,amenity,bench,regular
4197216772,amenity,drinking_water,regular
4197216773,amenity,waste_basket,regular
4197216775,amenity,bench,regular
4197216776,amenity,drinking_water,regular
4197216783,name,103,regular
4197216783,highway,speed_camera,regular
4201837317,highway,bus_stop,regular
4201837318,highway,bus_stop,regular
4201837319,highway,bus_stop,regular
4201837320,highway,bus_stop,regular
4201838794,highway,bus_stop,regular
4201838795,highway,bus_stop,regular
4201838796,name,Budget,regular
4201838796,amenity,car_rental,regular
4201840996,highway,bus_stop,regular
4201843920,highway,bus_stop,regular
4201860693,highway,bus_stop,regular
4201861292,highway,bus_stop,regular
4201861293,highway,bus_stop,regular
4201862590,highway,bus_stop,regular
4201919591,highway,bus_stop,regular
4201919592,highway,bus_stop,regular
4201919690,highway,bus_stop,regular
4201922489,highway,bus_stop,regular
4212361275,name,Hi-Way Cycles,regular
4212361275,shop,bicycle,regular
4212361276,name,Phi Yen,regular
4212361276,phone,+61 8 9227 1032,regular
4212361276,amenity,restaurant,regular
4212361276,cuisine,vietnamese,regular
4212361276,website,http://phiyen.com.au/,regular
4212361280,highway,crossing,regular
4212361280,crossing,uncontrolled,regular
4212361281,highway,crossing,regular
4212361281,crossing,uncontrolled,regular
4212361283,highway,crossing,regular
4212361283,crossing,uncontrolled,regular
4212361284,highway,crossing,regular
4212361284,crossing,uncontrolled,regular
4212361285,highway,crossing,regular
4212361285,crossing,uncontrolled,regular
4212361286,highway,crossing,regular
4212361286,crossing,uncontrolled,regular
4212361287,highway,crossing,regular
4212361287,crossing,uncontrolled,regular
4212361689,highway,crossing,regular
4212361689,crossing,uncontrolled,regular
4212361690,highway,crossing,regular
4212361690,crossing,uncontrolled,regular
4212361691,highway,crossing,regular
4212361691,crossing,uncontrolled,regular
4212361692,highway,crossing,regular
4212361692,crossing,uncontrolled,regular
4212361693,fixme,continue,regular
4212361693,noexit,yes,regular
4212361696,highway,crossing,regular
4212361696,crossing,uncontrolled,regular
4212361697,highway,crossing,regular
4212361697,crossing,uncontrolled,regular
4212361698,highway,crossing,regular
4212361698,crossing,uncontrolled,regular
4212361700,highway,crossing,regular
4212361700,crossing,uncontrolled,regular
4212361702,highway,crossing,regular
4212361702,crossing,uncontrolled,regular
4212361704,highway,crossing,regular
4212361704,crossing,uncontrolled,regular
4212361705,highway,crossing,regular
4212361705,crossing,uncontrolled,regular
4212361706,highway,crossing,regular
4212361706,crossing,uncontrolled,regular
4212361708,highway,crossing,regular
4212361708,crossing,uncontrolled,regular
4212361710,highway,crossing,regular
4212361710,crossing,uncontrolled,regular
4212361711,highway,crossing,regular
4212361711,crossing,uncontrolled,regular
4212361712,fixme,continue,regular
4212361712,noexit,yes,regular
4212361743,fixme,continue,regular
4212361743,noexit,yes,regular
4212361778,amenity,post_box,regular
4214638337,city,Hilton,addr
4214638337,street,Harwood Street,addr
4214638337,country,AU,addr
4214638337,postcode,6163,addr
4214638337,housenumber,27,addr
4214638364,city,Hilton,addr
4214638364,street,Harwood Street,addr
4214638364,country,AU,addr
4214638364,postcode,6163,addr
4214638364,housenumber,26,addr
4219390993,highway,traffic_signals,regular
4219390993,traffic_signals,signal,regular
4223095454,name,Victors Cycle Club,regular
4223095454,shop,bicycle,regular
4223095454,website,http://victors.cc,regular
4223095454,city,Perth,addr
4223095454,street,William Street,addr
4223095454,postcode,6000,addr
4223095454,opening_hours,We-Fr 10:00-18:00; Sa-Su 10:00-14:00,regular
4223095454,housenumber,471,addr
4223122806,name,Get Ya Fix,regular
4223122806,website,http://www.getyafix.com.au,regular
4223122806,city,Perth,addr
4223122806,,bicycle,
4223122806,street,William Street,addr
4223122806,postcode,6000,addr
4223122806,housenumber,471,addr
4223292989,highway,bus_stop,regular
4223293089,highway,bus_stop,regular
4223293989,highway,bus_stop,regular
4223293990,highway,bus_stop,regular
4223296789,highway,bus_stop,regular
4223296790,highway,bus_stop,regular
4223305189,highway,bus_stop,regular
4223305289,highway,bus_stop,regular
4223305389,highway,bus_stop,regular
4223880704,highway,bus_stop,regular
4223880710,highway,bus_stop,regular
4223880714,highway,bus_stop,regular
4223880798,highway,bus_stop,regular
4223880801,highway,bus_stop,regular
4223881403,highway,bus_stop,regular
4223890994,highway,bus_stop,regular
4223891094,highway,bus_stop,regular
4223891697,highway,bus_stop,regular
4223892894,highway,bus_stop,regular
4223952443,name,Trà Vinh,regular
4223952443,amenity,restaurant,regular
4223952443,cuisine,vietnamese,regular
4223952443,street,Brisbane Street,addr
4223952443,country,AU,addr
4223952443,housenumber,149,addr
4223952444,highway,speed_camera,regular
4223952447,amenity,police,regular
4223952448,man_made,surveillance,regular
4223952448,type,dome,camera
4223952448,mount,pole,camera
4223952448,surveillance,public,regular
4223952448,type,camera,surveillance
4223952448,zone,traffic,surveillance
4223952449,man_made,surveillance,regular
4223952449,type,panning,camera
4223952449,mount,pole,camera
4223952449,surveillance,public,regular
4223952449,type,camera,surveillance
4223952449,zone,traffic,surveillance
4223952450,man_made,surveillance,regular
4223952450,type,panning,camera
4223952450,mount,pole,camera
4223952450,surveillance,public,regular
4223952450,type,camera,surveillance
4223952450,zone,traffic,surveillance
4223952451,man_made,surveillance,regular
4223952451,type,dome,camera
4223952451,mount,wall,camera
4223952451,surveillance,outdoor,regular
4223952451,type,camera,surveillance
4223952451,zone,building,surveillance
4223952452,highway,traffic_signals,regular
4223952453,highway,traffic_signals,regular
4223952454,man_made,surveillance,regular
4223952454,type,fixed,camera
4223952454,mount,pole,camera
4223952454,surveillance,public,regular
4223952454,type,camera,surveillance
4223952454,zone,building,surveillance
4223952455,man_made,surveillance,regular
4223952455,type,fixed,camera
4223952455,mount,pole,camera
4223952455,surveillance,public,regular
4223952455,type,camera,surveillance
4223952455,zone,building,surveillance
4223952456,man_made,surveillance,regular
4223952456,type,fixed,camera
4223952456,mount,pole,camera
4223952456,surveillance,public,regular
4223952456,type,camera,surveillance
4223952456,zone,building,surveillance
4223952457,amenity,bicycle_parking,regular
4223952457,bicycle_parking,lockers,regular
4223952458,amenity,bicycle_parking,regular
4223952458,bicycle_parking,lockers,regular
4223952459,amenity,bicycle_parking,regular
4223952459,bicycle_parking,lockers,regular
4223952460,man_made,surveillance,regular
4223952460,type,dome,camera
4223952460,mount,ceiling,camera
4223952460,surveillance,public,regular
4223952460,type,camera,surveillance
4223952460,zone,building,surveillance
4223952461,man_made,surveillance,regular
4223952461,type,dome,camera
4223952461,mount,ceiling,camera
4223952461,surveillance,public,regular
4223952461,type,camera,surveillance
4223952461,zone,building,surveillance
4223952462,amenity,waste_basket,regular
4223952463,tourism,information,regular
4223952464,amenity,toilets,regular
4223952465,amenity,bicycle_parking,regular
4223952465,bicycle_parking,stands,regular
4225298456,fixme,continue,regular
4225298456,noexit,no,regular
4225298459,highway,crossing,regular
4225298459,crossing,traffic_signals,regular
4225298461,highway,crossing,regular
4225298461,crossing,uncontrolled,regular
4225298462,highway,crossing,regular
4225298462,crossing,uncontrolled,regular
4225298467,fixme,continue,regular
4225298467,noexit,no,regular
4225298469,highway,crossing,regular
4225298469,crossing,uncontrolled,regular
4225298472,highway,crossing,regular
4225298472,crossing,traffic_signals,regular
4225298476,highway,crossing,regular
4225298476,crossing,traffic_signals,regular
4225298479,highway,crossing,regular
4225298479,crossing,traffic_signals,regular
4239038289,name,The Hangout,regular
4239038289,phone,08 93719939,regular
4239038289,sport,Indoor_Rock_Climbing,regular
4239038289,leisure,sports_centre,regular
4239038289,website,www.thehangout.com.au,regular
4239038289,city,Bayswater,addr
4239038289,street,White Street,addr
4239038289,postcode,6053,addr
4239038289,opening_hours,Mo-Su,regular
4239038289,housenumber,12,addr
4240723247,natural,tree,regular
4240723248,natural,tree,regular
4240723249,natural,tree,regular
4240723250,natural,tree,regular
4240723251,natural,tree,regular
4240723252,natural,tree,regular
4240723253,natural,tree,regular
4240723254,natural,tree,regular
4240723255,natural,tree,regular
4240723256,natural,tree,regular
4240723257,natural,tree,regular
4240723258,natural,tree,regular
4240723259,natural,tree,regular
4240723260,natural,tree,regular
4240723261,natural,tree,regular
4240723262,natural,tree,regular
4240723263,natural,tree,regular
4240723264,natural,tree,regular
4240723265,natural,tree,regular
4240723266,natural,tree,regular
4240723267,natural,tree,regular
4240723268,natural,tree,regular
4240723269,natural,tree,regular
4240723270,natural,tree,regular
4240723271,natural,tree,regular
4240723272,natural,tree,regular
4240723273,natural,tree,regular
4240723274,natural,tree,regular
4240723275,natural,tree,regular
4240723276,natural,tree,regular
4240723277,natural,tree,regular
4240723278,natural,tree,regular
4240723279,natural,tree,regular
4240723280,natural,tree,regular
4240723281,natural,tree,regular
4240723282,natural,tree,regular
4240723283,natural,tree,regular
4240723284,natural,tree,regular
4240723285,natural,tree,regular
4240723286,natural,tree,regular
4240723287,natural,tree,regular
4240723288,natural,tree,regular
4240723389,natural,tree,regular
4240723390,natural,tree,regular
4240723391,natural,tree,regular
4240723392,natural,tree,regular
4240723393,natural,tree,regular
4240723394,natural,tree,regular
4240723395,natural,tree,regular
4240723396,natural,tree,regular
4240723397,natural,tree,regular
4240723398,natural,tree,regular
